parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.qrcode.encoder.Encoder,25,22,9,13,0.30363636363636365,0.6072727272727273,0.9956709956709957,0.84,0.507900826446281
com.google.zxing.qrcode.detector.FinderPatternInfo,4,12,0,12,1.0,0.0,0.0,0.25,0.0
com.google.zxing.datamatrix.decoder.DecodedBitStreamParser,13,4,0,4,0.3269230769230769,0.6538461538461539,0.5,0.23076923076923078,0.07544378698224853
com.google.zxing.oned.ITFReader,9,49,1,48,0.9365079365079365,0.12698412698412698,0.3639455782312925,0.3333333333333333,0.015405103840477986
com.google.zxing.oned.rss.RSS14Reader,11,49,1,48,0.6716141001855288,0.6567717996289424,0.5748299319727892,0.7272727272727273,0.27456879192898276
com.google.zxing.common.DecoderResult,17,36,0,36,0.315359477124183,0.630718954248366,0.8269841269841269,0.6470588235294118,0.33750236478033474
com.google.zxing.oned.UPCEANExtension5Support,7,49,33,16,0.27696793002915454,0.5539358600583091,0.49234693877551017,0.5714285714285714,0.15584492855867876
com.google.zxing.datamatrix.decoder.DataBlock,4,20,0,20,1.0,0.0,0.0,0.25,0.0
com.google.zxing.client.result.BookmarkDoCoMoResultParser,2,72,71,1,0.5069444444444444,0.9861111111111112,0.02777777777777779,1.0,0.02739197530864199
com.google.zxing.qrcode.detector.AlignmentPatternFinder,6,11,0,11,1.0,0.0,0.0,0.16666666666666666,0.0
com.google.zxing.pdf417.decoder.DecodedBitStreamParser,11,4,0,4,0.5454545454545454,0.9090909090909092,0.8333333333333334,0.5454545454545454,0.4132231404958678
com.google.zxing.oned.Code93Writer,7,1,0,1,0.8571428571428571,0.2857142857142858,0,0.2857142857142857,0.0
com.google.zxing.oned.rss.expanded.decoders.DecodedChar,3,20,0,20,1.0,0.0,0.0,0.3333333333333333,0.0
com.google.zxing.LuminanceSource,10,113,0,113,0.2982300884955752,0.5964601769911504,0.05246523388116309,0.4,0.012517369074656254
com.google.zxing.client.result.CalendarParsedResult,19,13,0,13,0.6356275303643725,0.728744939271255,0.6025641025641026,0.3157894736842105,0.13866806536740484
com.google.zxing.oned.rss.AbstractRSSReader,12,101,1,100,0.7491749174917491,0.5016501650165017,0.6269306930693069,0.6666666666666666,0.2096665904214184
com.google.zxing.client.result.SMSParsedResult,8,6,0,6,0.4166666666666667,0.8333333333333334,0.8,0.5,0.33333333333333337
com.google.zxing.oned.rss.expanded.decoders.AI01393xDecoder,2,4,0,4,1.0,0.0,0.0,0.5,0.0
com.google.zxing.oned.rss.expanded.decoders.AI013x0x1xDecoder,5,25,0,25,1.0,0.0,0.0,0.2,0.0
com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder,18,57,0,57,0.49610136452241715,0.9922027290448343,0.7211779448621554,0.5555555555555556,0.39753040278843094
com.google.zxing.oned.rss.expanded.decoders.DecodedObject,2,28,0,28,1.0,0.0,0.0,0.5,0.0
com.google.zxing.maxicode.MaxiCodeReader,5,49,3,46,0.5551020408163265,0.889795918367347,0.29166666666666663,0.8,0.2076190476190476
com.google.zxing.client.result.SMSMMSResultParser,3,36,32,4,0.37037037037037035,0.7407407407407407,0.2523809523809524,1.0,0.18694885361552027
com.google.zxing.client.result.ProductParsedResult,5,4,0,4,0.45,0.9,0.5,0.8,0.36000000000000004
com.google.zxing.datamatrix.encoder.DebugPlacement,2,1,0,1,1.0,0.0,0,0.5,0.0
com.google.zxing.aztec.encoder.SimpleToken,3,19,0,19,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
com.google.zxing.qrcode.detector.AlignmentPattern,9,11,0,11,0.98989898989899,0.02020202020202011,0.18181818181818177,0.2222222222222222,0.0008162432404856607
