parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.io.FileSystemUtils,12,28,28,0,0.2261904761904762,0.45238095238095233,0.835978835978836,0.6666666666666666,0.2521206013269505
org.apache.commons.io.monitor.FileAlterationListenerAdaptor,8,7,0,7,0.6785714285714286,0.6428571428571428,0.9523809523809523,0.75,0.4591836734693877
org.apache.commons.io.input.MessageDigestCalculatingInputStream,3,1,1,0,0.6666666666666666,0.6666666666666667,0,0.6666666666666666,0.0
org.apache.commons.io.input.CountingInputStream,6,10,10,0,0.5833333333333334,0.8333333333333333,0.5111111111111111,0.5,0.21296296296296294
org.apache.commons.io.serialization.RegexpClassNameMatcher,1,5,3,2,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.LineIterator,7,15,15,0,0.7238095238095238,0.5523809523809524,0.8761904761904762,0.8571428571428571,0.4148493683187561
org.apache.commons.io.FileCleaningTracker,11,18,9,9,0.48484848484848486,0.9696969696969697,0.9150326797385621,0.8181818181818182,0.7259763409496031
org.apache.commons.io.comparator.CompositeFileComparator,5,10,10,0,0.42,0.84,0.9111111111111111,0.8,0.6122666666666667
org.apache.commons.io.output.TaggedOutputStream,3,2,2,0,0.8333333333333334,0.33333333333333326,1.0,0.6666666666666666,0.22222222222222215
org.apache.commons.io.FileDeleteStrategy,4,17,5,12,0.4852941176470588,0.9705882352941176,0.4191176470588235,1.0,0.4067906574394463
org.apache.commons.io.input.BrokenInputStream,5,6,5,1,0.26666666666666666,0.5333333333333333,1.0,1.0,0.5333333333333333
org.apache.commons.io.filefilter.NameFileFilter,3,22,0,22,0.4696969696969697,0.9393939393939394,0.38528138528138534,1.0,0.3619309982946347
org.apache.commons.io.input.XmlStreamReaderException,5,16,0,16,0.95,0.10000000000000009,0.2416666666666667,0.6,0.014500000000000013
org.apache.commons.io.filefilter.OrFileFilter,7,28,5,23,0.22448979591836735,0.44897959183673475,0.5423280423280423,1.0,0.24349422308605984
org.apache.commons.io.ByteOrderFactory,1,2,2,0,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.filefilter.SuffixFileFilter,3,10,0,10,0.43333333333333335,0.8666666666666667,0.37777777777777777,1.0,0.3274074074074074
org.apache.commons.io.input.BoundedReader,5,12,12,0,0.5833333333333334,0.8333333333333333,0.8333333333333334,1.0,0.6944444444444444
org.apache.commons.io.filefilter.FalseFileFilter,2,12,0,12,0.7083333333333334,0.5833333333333333,0.5303030303030303,1.0,0.3093434343434343
org.apache.commons.io.comparator.DefaultFileComparator,5,7,7,0,0.37142857142857144,0.7428571428571429,0.9523809523809523,0.8,0.5659863945578232
org.apache.commons.io.filefilter.RegexFileFilter,1,1,1,0,1.0,0.0,0,1.0,0.0
org.apache.commons.io.output.ByteArrayOutputStream,15,236,3,233,0.2093220338983051,0.4186440677966101,0.9006851785070321,1.0,0.3770665069342998
org.apache.commons.io.filefilter.EmptyFileFilter,1,1,0,1,1.0,0.0,0,1.0,0.0
org.apache.commons.io.filefilter.DelegateFileFilter,3,2,0,2,0.6666666666666666,0.6666666666666667,1.0,0.6666666666666666,0.4444444444444445
org.apache.commons.io.serialization.MockSerializedClass,2,8,0,8,0.5,1.0,0.0,1.0,0.0
org.apache.commons.io.input.CloseShieldInputStream,1,1,1,0,1.0,0.0,0,1.0,0.0
org.apache.commons.io.input.InfiniteCircularInputStream,1,2,2,0,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.input.UnixLineEndingInputStream,5,8,8,0,0.8,0.3999999999999999,0.0,0.4,0.0
