parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.math4.geometry.euclidean.twod.Line,33,84,9,75,0.28823953823953824,0.5764790764790765,0.9575444635685599,0.8181818181818182,0.4516399211282641
org.apache.commons.math4.ode.MultistepFieldIntegrator,14,12,0,12,0.5238095238095238,0.9523809523809523,0.7272727272727273,0.42857142857142855,0.2968460111317254
org.apache.commons.math4.distribution.HypergeometricDistribution,17,17,17,0,0.5467128027681661,0.9065743944636677,0.9117647058823529,0.5294117647058824,0.4376025191269261
org.apache.commons.math4.stat.regression.AbstractMultipleLinearRegression,19,51,0,51,0.3333333333333333,0.6666666666666666,0.9309803921568628,0.7894736842105263,0.48998968008255933
org.apache.commons.math4.linear.LUDecomposition,10,59,8,51,0.2559322033898305,0.511864406779661,0.7481005260081823,1.0,0.38292603195673064
org.apache.commons.math4.distribution.LogisticDistribution,10,11,0,11,0.13636363636363635,0.2727272727272727,0.8545454545454545,0.6,0.13983471074380163
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,10,6,6,0,0.48333333333333334,0.9666666666666667,0.8,0.5,0.3866666666666667
org.apache.commons.math4.linear.BlockRealMatrix,51,221,48,173,0.15712891491438205,0.31425782982876416,0.8824763471822296,0.8627450980392157,0.23926087209001787
org.apache.commons.math4.stat.descriptive.ListUnivariateImpl,10,8,4,4,0.5125,0.9750000000000001,0.8571428571428572,0.7,0.5850000000000001
org.apache.commons.math4.geometry.euclidean.oned.OrientedPoint,11,83,0,83,0.39868565169769987,0.7973713033953997,0.7587422862180428,0.6363636363636364,0.38499957090183673
org.apache.commons.math4.ml.neuralnet.Network,21,31,6,25,0.3425499231950845,0.685099846390169,0.8795698924731182,0.5714285714285714,0.3443389704130004
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtils,12,194,22,172,0.19372852233676977,0.3874570446735395,0.8340366433417018,0.9166666666666666,0.29622392523039676
org.apache.commons.math4.analysis.solvers.BaseAbstractUnivariateSolver,19,144,0,144,0.5851608187134503,0.8296783625730995,0.7642773892773893,0.9473684210526315,0.6007304964195546
org.apache.commons.math4.linear.DefaultRealMatrixChangingVisitor,3,20,0,20,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
org.apache.commons.math4.complex.ComplexFormat,14,76,38,38,0.3026315789473684,0.6052631578947368,0.8154385964912281,1.0,0.49355493998153277
